task_id,tag,position,layer,top1_token,top1_prob,top2_token,top2_prob,top3_token,top3_prob,top4_token,top4_prob,top5_token,top5_prob
45,SingleAgent,62,18,并且,0.002,这是一个,0.002,tasked,0.002,这里有,0.001,显然,0.001
45,SingleAgent,62,19,tasked,0.003,这是一个,0.003,这里有,0.002,这让,0.002,并且,0.002
45,SingleAgent,62,20,这让,0.014,这是一个,0.012,可谓是,0.007,所谓,0.006,presumably,0.006
45,SingleAgent,62,21,这是一个,0.012,这让,0.01,可谓是,0.009,目的是,0.009,所谓,0.007
45,SingleAgent,62,22,显然,0.026,presumably,0.022,oddly,0.021,这让,0.014,分别是,0.014
45,SingleAgent,62,23,目的是,0.15,presumably,0.063,给出了,0.049,让我,0.049,看起来,0.036
45,SingleAgent,62,24,给出了,0.439,oddly,0.086,options,0.086,我们要,0.076,目的是,0.067
45,SingleAgent,62,25,给出了,0.82,options,0.162,gotta,0.006,题目,0.003,Hmm,0.001
45,SingleAgent,62,26,options,0.996,选项,0.001,我们需要,0.0,我们要,0.0,Choices,0.0
45,SingleAgent,62,27,options,0.996,选项,0.002,Hmm,0.0,Choices,0.0,options,0.0
45,SingleAgent,62,28,options,0.953,选项,0.047,options,0.0,options,0.0,Options,0.0
45,SingleAgent,62,29,options,0.992,选项,0.007,options,0.0,options,0.0,Hmm,0.0
45,SingleAgent,62,30,options,0.969,选项,0.029,options,0.0,options,0.0,Options,0.0
45,SingleAgent,62,31,options,0.996,选项,0.004,options,0.0,options,0.0,Hmm,0.0
45,SingleAgent,62,32,Hmm,1.0,Choices,0.0,options,0.0,choices,0.0,choices,0.0
45,SingleAgent,62,33,Hmm,1.0,Choices,0.0,Alright,0.0,choices,0.0,options,0.0
45,SingleAgent,62,34,Hmm,1.0,The,0.0,Alright,0.0,Let,0.0,Hmm,0.0
45,SingleAgent,62,35,Hmm,0.992,The,0.007,Let,0.0,,0.0,Alright,0.0
45,SingleAgent,62,36,The,1.0,Let,0.0,Hmm,0.0,,0.0,Alright,0.0
45,SingleAgent,63,0,parallels,0.0,oretical,0.0,oret,0.0,remainder,0.0,usual,0.0
45,SingleAgent,63,1,相应,0.0,thereafter,0.0,urge,0.0,另外一个,0.0,部位,0.0
45,SingleAgent,63,2,相应,0.0,thereafter,0.0,另外一个,0.0,部位,0.0,elsey,0.0
45,SingleAgent,63,3,thereafter,0.0,相应,0.0,另外一个,0.0,出现在,0.0,oret,0.0
45,SingleAgent,63,4,fran,0.0,oret,0.0,thereafter,0.0,orem,0.0,相应,0.0
45,SingleAgent,63,5,orem,0.0,ensuing,0.0,oret,0.0,odor,0.0,subsequent,0.0
45,SingleAgent,63,6,oret,0.0,orem,0.0,oretical,0.0,odor,0.0,ensuing,0.0
45,SingleAgent,63,7,orem,0.0,oret,0.0,oretical,0.0,odor,0.0,ensuing,0.0
45,SingleAgent,63,8,oret,0.001,odor,0.0,orem,0.0,oretical,0.0,ensuing,0.0
45,SingleAgent,63,9,orem,0.001,odor,0.001,oret,0.001,目的是,0.0,oretical,0.0
45,SingleAgent,63,10,oret,0.001,odor,0.001,orem,0.001,目的是,0.0,goal,0.0
45,SingleAgent,63,11,目的是,0.001,odor,0.001,orem,0.001,goal,0.001,oret,0.001
45,SingleAgent,63,12,目的是,0.002,oret,0.001,oretical,0.001,orem,0.001,goal,0.001
45,SingleAgent,63,13,oretical,0.003,目的是,0.002,oret,0.002,odor,0.001,orem,0.001
45,SingleAgent,63,14,oretical,0.006,目的是,0.004,oret,0.003,orem,0.002,odor,0.001
45,SingleAgent,63,15,oretical,0.007,oret,0.005,目的是,0.003,odor,0.002,orem,0.001
45,SingleAgent,63,16,oretical,0.014,oret,0.01,目的是,0.003,orem,0.002,odor,0.001
45,SingleAgent,63,17,oretical,0.014,oret,0.011,目的是,0.005,odor,0.002,orem,0.002
45,SingleAgent,63,18,oret,0.017,oretical,0.009,目的是,0.006,goal,0.003,aim,0.002
45,SingleAgent,63,19,oret,0.105,oretical,0.03,goal,0.013,目的是,0.007,aim,0.007
45,SingleAgent,63,20,oret,0.781,oretical,0.077,goal,0.015,目的是,0.013,aim,0.007
45,SingleAgent,63,21,oret,0.68,目的是,0.126,goal,0.059,aim,0.023,oretical,0.017
45,SingleAgent,63,22,oret,0.797,goal,0.095,目的是,0.065,oretical,0.018,options,0.004
45,SingleAgent,63,23,oret,0.914,goal,0.045,目的是,0.031,oretical,0.003,options,0.003
45,SingleAgent,63,24,options,0.672,oret,0.149,goal,0.149,选项,0.016,目的是,0.011
45,SingleAgent,63,25,options,0.992,选项,0.007,goal,0.0,oret,0.0,给出了,0.0
45,SingleAgent,63,26,options,1.0,选项,0.001,choices,0.0,options,0.0,options,0.0
45,SingleAgent,63,27,options,1.0,选项,0.0,choices,0.0,options,0.0,options,0.0
45,SingleAgent,63,28,options,0.98,选项,0.018,options,0.0,option,0.0,choices,0.0
45,SingleAgent,63,29,options,1.0,选项,0.0,options,0.0,options,0.0,Options,0.0
45,SingleAgent,63,30,options,1.0,选项,0.0,options,0.0,Options,0.0,option,0.0
45,SingleAgent,63,31,options,1.0,选项,0.0,options,0.0,Options,0.0,options,0.0
45,SingleAgent,63,32,options,1.0,选项,0.0,choices,0.0,options,0.0,options,0.0
45,SingleAgent,63,33,options,1.0,选项,0.0,choices,0.0,options,0.0,options,0.0
45,SingleAgent,63,34,options,1.0,answer,0.0,选项,0.0,choices,0.0,options,0.0
45,SingleAgent,63,35,options,1.0,answer,0.0,选项,0.0,choices,0.0,options,0.0
45,SingleAgent,63,36,options,1.0,answer,0.0,choices,0.0,possible,0.0,选项,0.0
45,SingleAgent,64,0,istar,0.0,treadmill,0.0,pec,0.0,/media,0.0,patches,0.0
45,SingleAgent,64,1,/options,0.0,options,0.0,=options,0.0,(options,0.0,사항,0.0
45,SingleAgent,64,2,/options,0.0,幌,0.0,=options,0.0,options,0.0,(options,0.0
45,SingleAgent,64,3,/options,0.0,=options,0.0,幌,0.0,thereafter,0.0,/help,0.0
45,SingleAgent,64,4,=options,0.0,/options,0.0,options,0.0,(options,0.0,option,0.0
45,SingleAgent,64,5,=options,0.0,/options,0.0,options,0.0,nel,0.0,option,0.0
45,SingleAgent,64,6,=options,0.001,/options,0.001,options,0.0,option,0.0,nel,0.0
45,SingleAgent,64,7,=options,0.002,/options,0.001,options,0.001,ensitive,0.001,option,0.001
45,SingleAgent,64,8,/options,0.004,=options,0.004,options,0.003,选项,0.001,option,0.001
45,SingleAgent,64,9,/options,0.007,=options,0.007,options,0.004,<option,0.001,choices,0.001
45,SingleAgent,64,10,/options,0.01,options,0.008,=options,0.007,choices,0.002,option,0.001
45,SingleAgent,64,11,/options,0.006,options,0.005,=options,0.004,ize,0.002,cale,0.001
45,SingleAgent,64,12,/options,0.007,options,0.006,=options,0.005,ize,0.003,option,0.002
45,SingleAgent,64,13,ize,0.006,/options,0.005,options,0.005,=options,0.003,选项,0.002
45,SingleAgent,64,14,/options,0.009,options,0.006,ize,0.006,选项,0.003,=options,0.003
45,SingleAgent,64,15,options,0.009,/options,0.006,=options,0.005,也因此,0.003,选项,0.002
45,SingleAgent,64,16,/options,0.006,options,0.005,也因此,0.003,给出了,0.003,=options,0.003
45,SingleAgent,64,17,也因此,0.006,/options,0.005,options,0.005,监事会,0.004,给出了,0.004
45,SingleAgent,64,18,/options,0.03,options,0.028,给出了,0.018,option,0.012,也因此,0.01
45,SingleAgent,64,19,也因此,0.044,/options,0.021,listed,0.018,给出了,0.017,provided,0.016
45,SingleAgent,64,20,/options,0.104,options,0.067,也因此,0.049,给出了,0.046,listed,0.043
45,SingleAgent,64,21,listed,0.252,listed,0.223,的答案,0.082,/options,0.072,provided,0.047
45,SingleAgent,64,22,listed,0.371,/options,0.199,listed,0.137,options,0.094,=options,0.031
45,SingleAgent,64,23,listed,0.633,/options,0.206,listed,0.041,的答案,0.025,options,0.025
45,SingleAgent,64,24,/options,0.914,listed,0.031,options,0.028,给出了,0.012,的答案,0.009
45,SingleAgent,64,25,/options,0.535,给出了,0.324,provided,0.093,options,0.027,给出,0.013
45,SingleAgent,64,26,/options,0.934,options,0.06,choices,0.004,Choices,0.002,给出了,0.001
45,SingleAgent,64,27,给出了,0.543,Choices,0.156,/options,0.156,choices,0.074,choices,0.035
45,SingleAgent,64,28,Choices,0.357,给出了,0.217,choices,0.217,/options,0.132,给出,0.062
45,SingleAgent,64,29,provided,0.621,给出,0.377,给出了,0.003,Provided,0.0,given,0.0
45,SingleAgent,64,30,are,0.922,provided,0.076,给出,0.002,给出了,0.0,Provided,0.0
45,SingleAgent,64,31,are,1.0,provided,0.0,aren,0.0,给出,0.0,都是,0.0
45,SingleAgent,64,32,are,1.0,provided,0.0,aren,0.0,给出,0.0,seem,0.0
45,SingleAgent,64,33,are,1.0,aren,0.0,provided,0.0,ARE,0.0,_are,0.0
45,SingleAgent,64,34,are,1.0,aren,0.0,provided,0.0,ARE,0.0,are,0.0
45,SingleAgent,64,35,are,1.0,provided,0.0,#,0.0,"""",0.0,!,0.0
45,SingleAgent,64,36,are,1.0,for,0.0,#,0.0,"""",0.0,!,0.0
46,SingleAgent,0,0,(valid,0.0,独一无,0.0,shemale,0.0,这个时代,0.0,_HEADERS,0.0
46,SingleAgent,0,1,相应,0.0,леж,0.0,这部分,0.0,去年同期,0.0,质量和,0.0
46,SingleAgent,0,2,ander,0.0,леж,0.0,thereafter,0.0,这部分,0.0,Vanguard,0.0
46,SingleAgent,0,3,这部分,0.0,Attach,0.0,本当,0.0,ichtet,0.0,weis,0.0
46,SingleAgent,0,4,这部分,0.0,质量和,0.0,ichtet,0.0,attachments,0.0,Attach,0.0
46,SingleAgent,0,5,attachments,0.0,这部分,0.0,今天的,0.0,Vanguard,0.0,三四,0.0
46,SingleAgent,0,6,attachments,0.0,当时的,0.0,今天的,0.0,ум,0.0,chin,0.0
46,SingleAgent,0,7,其所,0.0,attachments,0.0,三分,0.0,只要有,0.0,人文,0.0
46,SingleAgent,0,8,@a,0.0,keyboard,0.0,今天的,0.0,/work,0.0,的前提,0.0
46,SingleAgent,0,9,chron,0.0,chaft,0.0,得好,0.0,ย,0.0,gil,0.0
46,SingleAgent,0,10,先把,0.0,chaft,0.0,得好,0.0,@a,0.0,首先,0.0
46,SingleAgent,0,11,:,0.0,baum,0.0,得好,0.0,igu,0.0,:,0.0
46,SingleAgent,0,12,igu,0.001,首先,0.001,esis,0.001,1,0.0,得好,0.0
46,SingleAgent,0,13,（笑,0.001,(,0.0,,0.0,禀,0.0,「,0.0
46,SingleAgent,0,14,（笑,0.001,comment,0.001,承,0.001,Apt,0.001,utow,0.0
46,SingleAgent,0,15,utow,0.002,解释,0.001,逻辑,0.001,ulatory,0.001,,0.001
46,SingleAgent,0,16,utow,0.002,详解,0.001,解析,0.001,解释,0.001,ulatory,0.001
46,SingleAgent,0,17,解析,0.003,首先,0.002,enticator,0.002,评论,0.002,STEP,0.002
46,SingleAgent,0,18,解析,0.005,Anchor,0.002,逻辑,0.002,安卓,0.002,Analy,0.002
46,SingleAgent,0,19,解析,0.013,Analy,0.006,首先是,0.005,逻辑,0.004,首先,0.003
46,SingleAgent,0,20,丝丝,0.009,解析,0.005,逻辑,0.005,stad,0.004,/svg,0.004
46,SingleAgent,0,21,baugh,0.012,丝丝,0.007,kotlin,0.006,解析,0.006,逻辑,0.004
46,SingleAgent,0,22,sg,0.045,elib,0.019,试行,0.018,china,0.013,codec,0.01
46,SingleAgent,0,23,isi,0.109,arming,0.028,ifen,0.016,ucz,0.016,aku,0.015
46,SingleAgent,0,24,点击查看,0.077,,0.067,undle,0.053,<![,0.041,isi,0.036
46,SingleAgent,0,25,点击查看,0.309,china,0.114,cery,0.069,-chat,0.061,arming,0.042
46,SingleAgent,0,26,innen,0.617,们,0.2,esty,0.107,_decl,0.019,們,0.01
46,SingleAgent,0,27,innen,0.465,esty,0.361,-chat,0.03,菊,0.023,akk,0.018
46,SingleAgent,0,28,esty,0.516,UNET,0.244,-chat,0.148,_ai,0.026,jsx,0.012
46,SingleAgent,0,29,_ai,0.727,AI,0.268,assistant,0.003,UNET,0.0,productService,0.0
46,SingleAgent,0,30,_prompt,0.332,毕业于,0.332,你好,0.258,经济技术,0.027,角色,0.016
46,SingleAgent,0,31,/models,0.598,角色,0.134,jsx,0.134,assistant,0.081,AI,0.011
46,SingleAgent,0,32,assistant,1.0,jsx,0.001,<think>,0.0,模型,0.0,_ai,0.0
46,SingleAgent,0,33,<think>,0.992,模型,0.007,-bot,0.0,Bot,0.0,elve,0.0
46,SingleAgent,0,34,<think>,1.0,模型,0.0,obot,0.0,-bot,0.0,elve,0.0
46,SingleAgent,0,35,<think>,1.0,ihu,0.0,角色,0.0,iese,0.0,responses,0.0
46,SingleAgent,0,36,<think>,1.0,.i,0.0,.,0.0,"""",0.0,!,0.0
46,SingleAgent,1,0,sun,0.0,唇,0.0,umo,0.0,铊,0.0,odore,0.0
46,SingleAgent,1,1,岁时,0.0,second,0.0,肴,0.0,验,0.0,seconds,0.0
46,SingleAgent,1,2,imation,0.0,意义上的,0.0,seconds,0.0,eturn,0.0,second,0.0
46,SingleAgent,1,3,imation,0.0,eturn,0.0,rene,0.0,蕉,0.0,dba,0.0
46,SingleAgent,1,4,ly,0.0,mente,0.0,seconds,0.0,意义上的,0.0,ridge,0.0
46,SingleAgent,1,5,ly,0.0,/manual,0.0,意义上的,0.0,,0.0,rep,0.0
46,SingleAgent,1,6,ly,0.006,er,0.002,ment,0.002,mente,0.001,thes,0.001
46,SingleAgent,1,7,ly,0.011,er,0.005,labs,0.003,/ex,0.003,rise,0.002
46,SingleAgent,1,8,er,0.019,ly,0.017,/ex,0.005,stor,0.003,loc,0.003
46,SingleAgent,1,9,ly,0.033,er,0.03,,0.014,/ex,0.008,!,0.006
46,SingleAgent,1,10,ly,0.096,,0.051,er,0.045,/ex,0.016,2,0.008
46,SingleAgent,1,11,ly,0.081,,0.052,/ex,0.019,er,0.019,d,0.009
46,SingleAgent,1,12,,0.082,ly,0.056,er,0.041,/ex,0.016,2,0.01
46,SingleAgent,1,13,ly,0.065,er,0.054,,0.054,1,0.012,B,0.011
46,SingleAgent,1,14,ly,0.158,er,0.096,,0.045,️,0.016,d,0.012
46,SingleAgent,1,15,ly,0.104,er,0.046,,0.023,d,0.021,z,0.014
46,SingleAgent,1,16,er,0.049,ly,0.036,,0.036,️,0.028,d,0.019
46,SingleAgent,1,17,ly,0.052,️,0.033,,0.025,er,0.023,ship,0.015
46,SingleAgent,1,18,️,0.114,ly,0.107,er,0.021,inia,0.011,,0.01
46,SingleAgent,1,19,️,0.111,ly,0.104,er,0.034,inia,0.023,,0.016
46,SingleAgent,1,20,️,0.322,ly,0.268,er,0.021,inia,0.018,edith,0.016
46,SingleAgent,1,21,️,0.875,ly,0.081,inia,0.004,rita,0.003,�,0.002
46,SingleAgent,1,22,️,0.648,ly,0.145,inia,0.078,nel,0.014,�,0.014
46,SingleAgent,1,23,inia,0.445,️,0.307,anners,0.164,obot,0.013,ernen,0.008
46,SingleAgent,1,24,️,0.984,inia,0.005,anners,0.002,ernen,0.001,�,0.001
46,SingleAgent,1,25,️,0.988,inia,0.006,щик,0.002,在职,0.001,ernen,0.001
46,SingleAgent,1,26,️,0.996,inia,0.003,cery,0.0,izador,0.0,obot,0.0
46,SingleAgent,1,27,️,0.957,inia,0.029,icked,0.006,ernen,0.003,anners,0.001
46,SingleAgent,1,28,️,0.398,izador,0.242,obot,0.242,inia,0.037,icked,0.022
46,SingleAgent,1,29,️,0.852,inia,0.09,ernen,0.026,uten,0.009,usted,0.007
46,SingleAgent,1,30,️,0.844,uten,0.146,izador,0.007,嗨,0.001,uling,0.0
46,SingleAgent,1,31,️,0.996,uten,0.002,Hmm,0.0,嗨,0.0,Okay,0.0
46,SingleAgent,1,32,️,0.773,嗨,0.134,Okay,0.082,神经,0.004,uten,0.004
46,SingleAgent,1,33,,0.988,❤,0.005,神经,0.003,嗨,0.003,uten,0.0
46,SingleAgent,1,34,,0.996,,0.002,HelloWorld,0.0,神经,0.0,inia,0.0
46,SingleAgent,1,35,,1.0,,0.0,,0.0,️,0.0,!,0.0
46,SingleAgent,1,36,,1.0,,0.0,#,0.0,"""",0.0,!,0.0
46,SingleAgent,2,0,(valid,0.0,独一无,0.0,shemale,0.0,这个时代,0.0,_HEADERS,0.0
46,SingleAgent,2,1,前述,0.0,相应,0.0,这部分,0.0,ichtet,0.0,ところ,0.0
46,SingleAgent,2,2,особ,0.0,这部分,0.0,ichtet,0.0,ところ,0.0,前述,0.0
46,SingleAgent,2,3,这部分,0.0,ichtet,0.0,ところ,0.0,особ,0.0,相应,0.0
46,SingleAgent,2,4,这部分,0.0,ichtet,0.0,质量和,0.0,上述,0.0,material,0.0
46,SingleAgent,2,5,这部分,0.0,前述,0.0,material,0.0,@Service,0.0,attachments,0.0
46,SingleAgent,2,6,这部分,0.0,Loading,0.0,前述,0.0,一定程度,0.0,一部分,0.0
46,SingleAgent,2,7,Toby,0.0,这部分,0.0,هة,0.0,一定程度,0.0,ieur,0.0
46,SingleAgent,2,8,这部分,0.0,�,0.0,对面,0.0,Toby,0.0,@Web,0.0
46,SingleAgent,2,9,对面,0.0,/ex,0.0,Walk,0.0,###,0.0,mate,0.0
46,SingleAgent,2,10,积极响应,0.0,所谓,0.0,pop,0.0,首先,0.0,这部分,0.0
46,SingleAgent,2,11,еб,0.0,"['',",0.0,ось,0.0,积极参与,0.0,Assistant,0.0
46,SingleAgent,2,12,esis,0.001,own,0.0,Assistant,0.0,mas,0.0,еб,0.0
46,SingleAgent,2,13,esis,0.001,所谓,0.001,ysis,0.0,own,0.0,research,0.0
46,SingleAgent,2,14,ucci,0.001,ridge,0.001,renc,0.001,esis,0.001,ution,0.0
46,SingleAgent,2,15,过程,0.002,erties,0.002,reasoned,0.001,解释,0.001,rees,0.001
46,SingleAgent,2,16,erties,0.003,解释,0.003,ugi,0.003,mas,0.002,首先是,0.002
46,SingleAgent,2,17,Analy,0.005,erties,0.003,首先,0.002,Implement,0.002,-ing,0.002
46,SingleAgent,2,18,/svg,0.007,我对,0.006,对比,0.004,erty,0.004,ocument,0.003
46,SingleAgent,2,19,我对,0.037,/svg,0.033,以下是,0.007,首先是,0.007,梳理,0.006
46,SingleAgent,2,20,myself,0.029,我对,0.027,我自己,0.01,/svg,0.008,回顾,0.008
46,SingleAgent,2,21,myself,0.105,我对,0.064,你好,0.041,我是,0.041,以下是,0.028
46,SingleAgent,2,22,我对,0.352,我自己,0.065,我会,0.016,我还是,0.015,真是太,0.014
46,SingleAgent,2,23,我对,0.637,我还是,0.126,myself,0.067,我会,0.022,我要,0.011
46,SingleAgent,2,24,首先,0.404,我对,0.245,我要,0.116,首先要,0.043,我可以,0.026
46,SingleAgent,2,25,Alright,0.164,áticas,0.145,-,0.145,Okay,0.145,Alright,0.1
46,SingleAgent,2,26,Okay,0.984,áticas,0.014,okay,0.001,Okay,0.001,Alright,0.0
46,SingleAgent,2,27,Okay,1.0,okay,0.001,Okay,0.0,嗯,0.0,Alright,0.0
46,SingleAgent,2,28,Okay,1.0,Okay,0.0,okay,0.0,okay,0.0,Alright,0.0
46,SingleAgent,2,29,Okay,1.0,Okay,0.0,Alright,0.0,okay,0.0,嗯,0.0
46,SingleAgent,2,30,Okay,1.0,Okay,0.0,okay,0.0,okay,0.0,Alright,0.0
46,SingleAgent,2,31,Okay,1.0,Okay,0.0,okay,0.0,okay,0.0,Alright,0.0
46,SingleAgent,2,32,Okay,1.0,Okay,0.0,okay,0.0,okay,0.0,Alright,0.0
46,SingleAgent,2,33,Okay,1.0,Okay,0.0,okay,0.0,okay,0.0,Alright,0.0
46,SingleAgent,2,34,Okay,1.0,Okay,0.0,okay,0.0,okay,0.0,嗯,0.0
46,SingleAgent,2,35,Okay,1.0,Okay,0.0,嗯,0.0,好的,0.0,okay,0.0
46,SingleAgent,2,36,Okay,1.0,To,0.0,#,0.0,"""",0.0,!,0.0
46,SingleAgent,3,0,唯,0.0,渠道,0.0,thesis,0.0,-figure,0.0,结,0.0
46,SingleAgent,3,1,wargs,0.0,te,0.0,-sized,0.0,stellung,0.0,这部分,0.0
46,SingleAgent,3,2,te,0.0,wargs,0.0,其所,0.0,stellung,0.0,-sized,0.0
46,SingleAgent,3,3,这部分,0.0,te,0.0,town,0.0,ismet,0.0,此处,0.0
46,SingleAgent,3,4,resolved,0.0,其所,0.0,/manual,0.0,wargs,0.0,amoto,0.0
46,SingleAgent,3,5,resolved,0.0,/manual,0.0,ness,0.0,其所,0.0,ture,0.0
46,SingleAgent,3,6,nowledge,0.0,ness,0.0,/manual,0.0,tober,0.0,resolved,0.0
46,SingleAgent,3,7,ness,0.001,nowledge,0.001,tober,0.001,ู่,0.0,/manual,0.0
46,SingleAgent,3,8,tober,0.001,nowledge,0.001,ness,0.001,cean,0.0,amoto,0.0
46,SingleAgent,3,9,nowledge,0.001,tober,0.001,cean,0.001,ridge,0.001,(Key,0.0
46,SingleAgent,3,10,tober,0.002,cean,0.002,lahoma,0.001,ernels,0.001,lander,0.001
46,SingleAgent,3,11,cean,0.002,tober,0.002,nowled,0.001,ernels,0.001,�,0.001
46,SingleAgent,3,12,tober,0.002,nowled,0.001,throp,0.001,nowledge,0.001,ernels,0.001
46,SingleAgent,3,13,tober,0.002,nowledge,0.002,nowled,0.002,ledge,0.001,throp,0.001
46,SingleAgent,3,14,tober,0.002,throp,0.001,nowled,0.001,lsen,0.001,cean,0.001
46,SingleAgent,3,15,throp,0.002,tober,0.002,lsen,0.001,cean,0.001,ridge,0.001
46,SingleAgent,3,16,tober,0.003,throp,0.002,Analy,0.002,nowled,0.002,Analy,0.001
46,SingleAgent,3,17,throp,0.003,tober,0.002,nowled,0.002,lander,0.001,Analy,0.001
46,SingleAgent,3,18,要点,0.004,nowled,0.002,我,0.001,throp,0.001,myself,0.001
46,SingleAgent,3,19,myself,0.005,Analy,0.004,вот,0.004,nowled,0.004,lymp,0.004
46,SingleAgent,3,20,myself,0.028,PLEASE,0.013,我自己,0.008,lymp,0.006,まずは,0.006
46,SingleAgent,3,21,まず,0.037,首先,0.035,myself,0.033,这是我,0.017,まずは,0.012
46,SingleAgent,3,22,myself,0.1,我自己,0.047,首先,0.029,这是我,0.022,作为一名,0.014
46,SingleAgent,3,23,adays,0.097,anni,0.043,Editorial,0.028,nowled,0.025,myself,0.023
46,SingleAgent,3,24,anni,0.104,萊,0.092,pedia,0.092,adays,0.063,作为一名,0.056
46,SingleAgent,3,25,pedia,0.43,yy,0.04,职员,0.035,萊,0.035,作为一名,0.031
46,SingleAgent,3,26,steps,0.27,问题是,0.127,作为一名,0.099,tasked,0.068,�,0.041
46,SingleAgent,3,27,steps,0.461,_so,0.049,现在,0.038,问题是,0.029,Steps,0.026
46,SingleAgent,3,28,Lets,0.57,_so,0.305,steps,0.053,使我,0.017,让我,0.013
46,SingleAgent,3,29,Lets,0.895,lets,0.073,让我们,0.027,让我,0.006,steps,0.0
46,SingleAgent,3,30,使我,0.906,Lets,0.045,lets,0.045,lander,0.004,让我,0.0
46,SingleAgent,3,31,let,1.0,lets,0.0,Let,0.0,Let,0.0,让我,0.0
46,SingleAgent,3,32,let,1.0,lets,0.0,让我,0.0,Let,0.0,Let,0.0
46,SingleAgent,3,33,let,0.98,lets,0.018,让我,0.0,Let,0.0,LET,0.0
46,SingleAgent,3,34,让我,1.0,let,0.0,lets,0.0,Implemented,0.0,LET,0.0
46,SingleAgent,3,35,",",1.0,，,0.0,让我,0.0,let,0.0,dropout,0.0
46,SingleAgent,3,36,",",1.0,，,0.0,.,0.0,"""",0.0,!,0.0
46,SingleAgent,4,0,gamb,0.0,POR,0.0,声誉,0.0,稼,0.0,pad,0.0
46,SingleAgent,4,1,相应,0.0,前述,0.0,去年同期,0.0,原因是,0.0,/^,0.0
46,SingleAgent,4,2,相应,0.0,核实,0.0,/^,0.0,offset,0.0,сразу,0.0
46,SingleAgent,4,3,相应,0.0,eten,0.0,сразу,0.0,阴影,0.0,offset,0.0
46,SingleAgent,4,4,是因为,0.0,核实,0.0,全国人大,0.0,我省,0.0,后排,0.0
46,SingleAgent,4,5,是因为,0.0,实际情况,0.0,GAR,0.0,核准,0.0,我省,0.0
46,SingleAgent,4,6,是因为,0.0,OBJ,0.0,我省,0.0,又是,0.0,fig,0.0
46,SingleAgent,4,7,是因为,0.0,indirect,0.0,omen,0.0,ivist,0.0,OBJ,0.0
46,SingleAgent,4,8,是因为,0.0,indirect,0.0,这个问题,0.0,<header,0.0,TED,0.0
46,SingleAgent,4,9,indirect,0.0,Coach,0.0,这部分,0.0,既然,0.0,/AP,0.0
46,SingleAgent,4,10,针对,0.0,Coach,0.0,这部分,0.0,我们,0.0,indirect,0.0
46,SingleAgent,4,11,authenticated,0.0,环境保护,0.0,Coach,0.0,Step,0.0,这个问题,0.0
46,SingleAgent,4,12,我们,0.0,针对,0.0,authenticated,0.0,AVL,0.0,我們,0.0
46,SingleAgent,4,13,这个问题,0.0,依据,0.0,indirect,0.0,原文,0.0,根据,0.0
46,SingleAgent,4,14,认识到,0.0,依据,0.0,OC,0.0,这个问题,0.0,我们,0.0
46,SingleAgent,4,15,依据,0.001,Analy,0.0,正しい,0.0,解析,0.0,考慮,0.0
46,SingleAgent,4,16,依据,0.001,Analy,0.0,考慮,0.0,calculations,0.0,analy,0.0
46,SingleAgent,4,17,依据,0.001,考慮,0.001,Analy,0.001,manda,0.0,考虑,0.0
46,SingleAgent,4,18,依据,0.002,Analy,0.001,calculations,0.001,计算,0.001,PLEASE,0.001
46,SingleAgent,4,19,依据,0.005,calculations,0.003,测算,0.003,计算,0.002,首先,0.002
46,SingleAgent,4,20,依据,0.007,PLEASE,0.007,测算,0.003,首先,0.003,answer,0.003
46,SingleAgent,4,21,首先要,0.045,首先,0.031,まず,0.021,まずは,0.009,PLEASE,0.008
46,SingleAgent,4,22,首先要,0.14,首先,0.042,まず,0.038,rist,0.021,まずは,0.02
46,SingleAgent,4,23,首先要,0.496,首先,0.125,我要,0.067,我们要,0.022,我知道,0.016
46,SingleAgent,4,24,首先要,0.605,首先,0.285,我们要,0.039,我要,0.016,我们需要,0.009
46,SingleAgent,4,25,tasked,0.441,首先要,0.344,首先,0.099,这个问题,0.041,问题是,0.013
46,SingleAgent,4,26,solving,0.232,我要,0.182,问题是,0.142,首先要,0.11,tasked,0.076
46,SingleAgent,4,27,okay,0.773,我要,0.134,Alright,0.039,Okay,0.014,我们需要,0.008
46,SingleAgent,4,28,okay,0.996,Okay,0.003,Alright,0.0,Okay,0.0,okay,0.0
46,SingleAgent,4,29,okay,0.977,Okay,0.018,Alright,0.005,Okay,0.001,我要,0.0
46,SingleAgent,4,30,okay,1.0,Alright,0.0,Okay,0.0,alright,0.0,Alright,0.0
46,SingleAgent,4,31,let,1.0,lets,0.0,Let,0.0,Let,0.0,let,0.0
46,SingleAgent,4,32,let,1.0,让我,0.0,Let,0.0,let,0.0,Let,0.0
46,SingleAgent,4,33,let,1.0,let,0.0,Let,0.0,Let,0.0,let,0.0
46,SingleAgent,4,34,let,1.0,let,0.0,让我,0.0,Let,0.0,Let,0.0
46,SingleAgent,4,35,let,1.0,so,0.0,let,0.0,"""",0.0,!,0.0
46,SingleAgent,4,36,let,1.0,so,0.0,I,0.0,"""",0.0,!,0.0
46,SingleAgent,5,0,崇拜,0.0,纵,0.0,alien,0.0,式,0.0,©,0.0
46,SingleAgent,5,1,entious,0.0,tery,0.0,的前提,0.0,ting,0.0,ten,0.0
46,SingleAgent,5,2,entious,0.0,的前提,0.0,ting,0.0,dangling,0.0,tery,0.0
